id,puzzle,solution,difficulty_level,difficulty_score,hardest_technique,rating_version,source,content_version,checksum,enabled
hsp-1f152f0e1519bc1ca13a,000000500190000007000400069004000090020005000510000420009100870030870000000053204,643719582192568347785432169374281695928645731516397428459126873231874956867953214,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,c1299cc98d4b1070071bda2878ee96e1f21a6792472b3198585ce2b2532643ce,1
hsp-3fdf732033e8185889bb,000028407800000000000461000007000000900000520000059080001900800700500060509600071,196328457842795613375461298257846139968137524413259786631972845784513962529684371,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,b290a92d8718d6da08692ec4b279d91132d9836ec509105bdce5c35e2c6ec2af,1
hsp-dac06b82fa20fc315289,000070000000008200030001047320100004175600003040000000000060005014503080203000000,492376158761458239538921647326185974175649823849732561987264315614593782253817496,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,ef96ea6cdc5bb1ecebea6f2b4ac05619412285e8c218d7af8965ebdaf842e721,1
hsp-7bdaa2cb86d69d15c5a3,000105700005800460030009050004000000600700814200000007002500078480000000007600000,946125783125837469738469251874916325693752814251348697362594178489271536517683942,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,23af3eac909cd061f20729b6e4b656b15b63060debd6e17cab0b8830a177f416,1
hsp-1559b0c9de081154d36d,001900000000000000000006971002000004450002008800000050540001002100090060300487009,761923845985714326234856971692578134457132698813649257549361782178295463326487519,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,af226600e3e6440d13fd316a56a961d10b7a055ac632d7e8861352fe1dba5115,1
hsp-15bd7586429d83345eee,002000000400800300009400000000070900300009780005300402040007890093040000010005070,162793548457861329839452167681274935324519786975386412546127893793648251218935674,2,79,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4abef027a5cfe8ca30f66e0726ded71224612ede54d083ba0b03342874a13b90,1
hsp-590913154b9072f0b97f,002500008600090007400003001380000290060000010941800000800300070000057006000900000,712546938638192457459783621385671294267439815941825763826314579194257386573968142,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,f9b8baf8a737cb9225af2836d69cb7d58ee9f06252ddf98dee1ff44211178d20,1
hsp-89744d82889060da21b4,004080000900307400000000027708000000040805910100093200000000000069000340000048700,674582193912367485385914627798126534243875916156493278427639851869751342531248769,2,79,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,084cb425be35afa34c55afb24d78afc119f392a8d6f6389e9c9b82c8f3a31ce4,1
hsp-fc2194f22bece4b47e50,005290000074000003038000250003000006007021409040070000000000008081002300000040500,615293784274815963938467251523984176867521439149376825752139648481652397396748512,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,7c6e0360d52b96a5fa90cfc2b9e0327e9c031c5133c4103b87dc019bf292f4de,1
hsp-b14363a614fd863ab772,006020301003009008100500470601000000000000003000000500000250004062003000094810002,856724391473169258129538476641395827985472613237681549318257964762943185594816732,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,f9c5cdc7c6e5d961cd0f4ee9092c16db04d61ebc06b394475310e9cca4701998,1
hsp-1534c329cf092f5bf9bd,007009201600000000031084690000007000000000814240000000000000108300600000056901300,487569231629713485531284697193847526765392814248156973972435168314628759856971342,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,e70c335ddef83190b2fbfa038d5f853657292904735c79ec063fdb040eb73644,1
hsp-de4df2bb4cb6a3165504,007800000024090308600007420008100000060000231000509600000084050000900000000000064,357842196124695378689317425278163549965478231431529687716284953843956712592731864,2,79,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4470e087af43ef5e0baa795c565fdc163532469e5ea165149f0f59f4043de11b,1
hsp-6bf32496b05b01308e98,009042050030150000000000000007900010000000523000064098040070280060030001700200000,189342657632157849574896132857923416496718523321564798943671285268435971715289364,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,432e39ca83dbc01ac982d499b6db898c63d8ebce51b3eb37e4bbfac0dec78f5d,1
hsp-999502b28c593287cd2d,010082369000000000000006851000038910900400032500000000040020000000000090705003006,417582369856319724293746851674238915981475632532961478149627583368154297725893146,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,f20e26acc70f4b855081ecaabe445180be043deee06f8713c8e8079346e86116,1
hsp-8b2238ef148dacb6e516,040010905000000600000003020000004050007100006820097300000040003790800000184005000,348216975279458631615973428931684257457132896826597314562749183793861542184325769,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,5e18158b1c732da84f342b9e43a0ea8fc773157b2cf1a7931e856d9d299188e8,1
hsp-759a05f74385534de1e4,059004000001000040840006000030080207906050000080000006060070008100063005208000000,359724861621538749847196532435681297916257384782349156563972418174863925298415673,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,9f04f1ca2fc58cfa31d8eab5a49343e6b3385ab1268495db6a5fc16a1d354d51,1
hsp-cf170cd0fb33f6574afa,060008000002300089130700002000000000000000018780100593250000007009403001000007000,967528134542316789138794652491835276325679418786142593254981367679453821813267945,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,7adc09759b88b0f3d85f9114d99d4bb3a44113ab5df1d2ff4bda65eaaa20b466,1
hsp-3dc6414d5a9edabe08e6,060008300300702060000500200500400000248360000006080010070000000000624900000000084,462918357385742169917536248531497826248361795796285413174859632853624971629173584,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,1c1220b9101e8b886478e47cf7875ae24797a76868bb4fc5de750a4c74db9130,1
hsp-86ab983ac1b519d0f0b2,070028000009000040382000006290700003001503000000009080004001300010000020038000400,476128935159637248382495176295784613841563792763219584924851367517346829638972451,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,d856ec77458f706ccb5b7edd18953e11587c32fb4695ab2dd368b1e41d7a6e4a,1
hsp-1bfa34bce4f3ba505c62,100000300040070090006140000008000000000806000020059007430000000805000049200790830,182965374543278691796143528358417962917826453624359187439582716875631249261794835,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,65a2275089d67c8a8ce39323e4fcb230c53f2b199219f51d27287a7de0700a78,1
hsp-add5a6b8406e0216d5e2,100020005004013090782000000000000040907000306045000000009006500000190060000050017,193628475654713892782549631861235749927481356345967128219376584578194263436852917,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,67a57acf78fab4c2b41fecd37b18f0c46a582a1c1063f9f719525f6671498248,1
hsp-d14a3c1e4f2c8f30cada,103040000000000020000001000002000100009005030000000950901803004207500608008029005,123647589796358421845291763582936147619475832374182956951863274237514698468729315,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,ec3d5ae36e6ef58a061082d68776a1ba1b1fc76c0fef0371e20d6a8742488094,1
hsp-becae27454950f66a500,206078500070300060900001000000007000005030100681004020000000736500620800000000000,216978543874352961953461278432187695795236184681594327129845736547623819368719452,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,87b8ecfd747cfdec2c402f1727098cca1a069e64313ded5c094badad3c881e5d,1
hsp-3761a5ddabb6e6e3ce33,400000600650800000000030710200000490000000000040000827084790150009301000000005070,413927685657814932892536714265178493738249561941653827384792156579361248126485379,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,c15eeab0c55647eeedd734058c33b7da7479a89b929dd54d78e39fe09224aaff,1
hsp-98efded59d58ff32edfa,460000020009408001050000600000000900000702000000643050006017300092800000000900740,461579823329468571857321694274185936635792418918643257546217389792834165183956742,2,79,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,fc427e7bd3638ddd7615b9d4093d4830d816290b4cf9987f34d475c8027f65ae,1
hsp-43f113686ece3c3ca488,500006400000059708740020600000081200000000003650000000000000007900002500870013006,589176432326459718741328659493681275217945863658237194165894327934762581872513946,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,cb79f10b1b1efe7049dc181aa7929c21a4edbc4c7564024d441f7866165f5644,1
hsp-0d93d5645a7a983db32e,514320000000010000000004008001030060900000407608000020050100072300086049000000000,514328796862719534793654218241837965935261487678945321456193872327586149189472653,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,75f1f49c80fa6455bb5e65345b4bad1e64110ea0815ae1afec20e7ca71f265be,1
hsp-d05e3c8e177b80706274,760000405000500060000000010853000000001060000000010382042700090530001000009002700,768129435214538967395674218853297146421863579976415382142756893537981624689342751,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,e8e7cd8d143113f6e4108fd4d2d6f4e4a8eadb4f50da02021b4a9dbc72038bd0,1
hsp-5351a8d1a5b039860d03,840001000601000000000570004900300070702000300000010080008030720007100000000042058,845291637671483592329576814986324175712865349534917286458639721297158463163742958,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,047abfc3c06eca07c9007a94d55cdf172baf194114a5e5fe66f52103f22d639c,1
hsp-24e21732ffe58be740f7,870040210000000000002700003000000000085400670001002008009800000050000090726509400,873946215514283769962715843297658134385491672641372958139864527458127396726539481,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,25754503e149fe0f28c16cc6032202d23a79410bebab8e558cf44ff42a475eba,1
hsp-3def79dbe720d7738cbb,900000008270006000004031000000090000067000003409602780700000000005418900000200040,916725438273846159854931627182397564567184293439652781748569312325418976691273845,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,144a58fd36e7d623e7d61f275c9b28b22b30880f24f7d6b9f56e3ebec71cde39,1
hsp-1b51597d0bd1f2704f04,968000000030000020070100000000560308006001200000078000000000400580000670647200100,968724531135896724472153869794562318856931247213478956329617485581349672647285193,2,79,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4f3cdf2e8645dd33eecf43d2ca12a7ae6b7caa2a9d71cb89bac2875b444ac7d6,1
hsp-ad211256476c71efbf26,000000000000000068700005401608000700002080000510009200000020000007100004020750613,495861372231947568786235491648512739972683145513479286164328957357196824829754613,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,8fdfb61dd2a2f2974133ef7e8fa7a55547715151e47a9bec82ee95fc2b437849,1
hsp-3d9cd1e9ef555fa98874,000000000000009640050018079800357010000000000002000430089000304045870000000900000,926734581178529643453618279864357912317492865592186437789261354245873196631945728,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,ddc26447581c299a60249cdb7787c49e77ed5c4658f60572ea14a62e36842531,1
hsp-f9b6f2726b7cf219269b,000000000002001078070050400964002007007190820000430000020000050500608000000000100,615874239492361578873259461964582317357196824281437695128743956539618742746925183,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,9b4f1c27bd0b1e84d6c93fd83a23c07d58eb0a1780e408d52249228bde0e2b21,1
hsp-0b05f9e00cf95928adb4,000000000080000001200300000000090856040060000100230000026000075003976100010008300,691742538384659721275381649732194856549867213168235497826413975453976182917528364,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,105753fa7e174712e297ee24677cd70a6bf52d82dc8393f264f84f5a90683918,1
hsp-b48aec49d6a63d04bafc,000000000200030068700825009001200500000081600360000000003070100070000095400000300,189746253254139768736825419941263587527981634368457921893572146672314895415698372,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,a98d84f01f124dd780fbc01a537211b18308c236bde086a683bb227d856ceca6,1
hsp-d743537451bc8f467707,000000002300000140020000006050009061000020000009710000204000630760400008030100020,847651392396278145521943876452389761173526489689714253214895637765432918938167524,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,545ef1536b6b5043a6ccf0e06944627047bb7cea457f756f0b599508ce03b06c,1
hsp-0ec5511e50b1e63112a0,000000050020400000060700800037204081000000290000097400180000009502013000000000010,713628954825439176469751832937264581641385297258197463184576329572913648396842715,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,f52e09ffd37889d4c85066d5c9bde8c0006946a2ba6d4151d29c12923b650438,1
hsp-a353c7ee9d63b2b3ad0a,000000070002046850060020009300810065700200000050000000000000000000051400043090081,134589672972146853865327149329814765781265394456973218517438926298651437643792581,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,8865558d0d795fd8cda64ed0bb0235aa66311a672d4679603e87d8d334ae46e3,1
hsp-bfe024f3b5b4a2546c2e,000000080002900067300050021906800000030091500000503000000000000685000000020000678,794162385512938467368457921956824713837691542241573896473286159685719234129345678,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,cec02152f8cc6797d054d5c9a97a7789dadc77347e190c5fae72edc1c59beb2d,1
hsp-1100525f21ec488edb79,000000309000500081006007052180000000020000800400009070058900000000004000900075610,275148369394562781816397452187453926529716834463289175658931247731624598942875613,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,20908f656a768b3eb7b9dc96b2cc264e070b35b2409f1a390331bdae9018c993,1
hsp-e28c090f96f3b2179cb2,000000400090008000300420058200300540700002010000050000000703000019080030000001084,128635497594178326367429158286317549745962813931854672852743961419286735673591284,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,d6a91d70e40558cdcbcaec66a69986035dffc6925bb96294b7d6f94b74b7eefc,1
hsp-1f4640d77d4cc58369db,000003100000080090910005280830000024000000000650000801000750030104000000500920000,785293146342186597916475283831567924427819365659342871268751439194638752573924618,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,e36be0aa50c89faa1ba96e03f426b37839cd1c7b58e9dd253eb891854a14a78b,1
hsp-6483874490c16b769eb2,000003700003425008009000000000100090007682540500000080300200001400000000008004070,285963714713425968649871235834157692197682543562349187376298451451736829928514376,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,66294affc184e20d270bd85fd4a5b9fa9145ba026783ae4871cb4d5e0312dd0e,1
hsp-5be5019e7d4f85807de6,000009085000000900008700200071300000600400008000000561019030600806040000004000002,247169385165823947938754216571386429692415738483972561719238654826547193354691872,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,75e45dc3605ab90db6b9ca7472127068fe0e269b8f1ecf3789cebaa44b10d0af,1
hsp-04c6677e086de0897d38,000024000500000000000907010700430090100070005082000070350009000000510003001040200,916824537547361829823957614765438192139672485482195376354289761278516943691743258,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,2f52187e65b6148f1997aff228c71e7d661aaad927e83e04ac8312cde8bf88a9,1
hsp-2bb55187c619d559c7a5,000030240000700001000005000000002700060540800000008050680000400017009035300600009,795831246834726591126495378548912763963547812271368954689153427417289635352674189,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,548b0a8dd28f22e66ffdcbbe96732d2179a3fddff5787ec533f1edf81f2c8de7,1
hsp-5ea28fe3ca747f504a11,000050000090004010673000000006041070084670052700000000000000423800902000001000000,418756239295384716673129584956241378184673952732598641569817423847932165321465897,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,ea94f873d53b7b10d3d1f2887795241bc68c070b01e10b6e5feb0b24168281af,1
hsp-c135f9019fd5065ff268,000070000000500002028300601160080020000000305400007000007005000000000003853602700,694271538371568492528394671165483927789126345432957186917835264246719853853642719,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4f4aff44b752a0ce9fb1902e0189220dc88a9ec6d1ecd1ad815dbcfebe6ed6a2,1
hsp-3067b821f111e3906cbc,000090540000003002370605890506900000080000000009100020040030000060000000000500136,628791543951483762374625891516972384287364915439158627145836279763219458892547136,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,a3c557e5ee08d0db1a989fe8811ebe380e2cde90f2c442f41a1b3b9f6a047f20,1
hsp-ed25adf2216234c8f169,000300070000000860601720000003060080000000000046001003300509000007230010028010000,485396172732145869691728435153462987279853641846971253314589726967234518528617394,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,a5f8b9790bda19375ac9258ad6bd73cdca09c8e19ee8044c5fa203f0dd067396,1
hsp-6ab8111104d354bf8087,000500030620030750800006000000000000000001400007280900700000000005809604002410300,471598236629134758853726149536947812298651473147283965784362591315879624962415387,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,32ff61a5876cf06ae2edc9c56338fec9af7bb43ef44a3cc4e16b18a2862ff8e8,1
hsp-80f93a908d6f496b12ce,000600030087092001054000000040000000001080009000734600006000185000000000075100020,912657834387492561654813297243961758761285349598734612426379185139528476875146923,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,a61416e5b896acc3c743ddb871b36ddf00de501ffbbf3e018ef0cb584469e70b,1
hsp-4f6d782a8239aeebe2ce,000800070320100400607009521040200309700050000000000000000000000000310902000062010,419825673325176498687439521146287359738951246952643187261794835574318962893562714,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4e1f01dbd8715fc49abb5231e339d59fd221fa1b14f37646cc407dcb5b388f52,1
hsp-26e7ed4c8d4cb5967e42,000900600243000007900000010000008100000070005800000020100806002005002370009005008,718924653243651987956387214537268149462179835891543726174836592685492371329715468,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,131857ef5903b4b47508da4a79e3e752c8cdfae0a7e2541b28cf62def47da9b6,1
hsp-0f382eaf97feef2b3e83,002007010040000000000490002300000600074800500000000003060908071080530006401000000,952367814746182935138495762319254687674813529825679143563948271287531496491726358,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,5a289946863a5c3a5c0307526be383ce293f7db3969452087de278e7226d47d6,1
hsp-adcca26ec3d234457b64,002560090600208050040000070000000000204000800090621000000710000000089063910000000,172564398639278451845193672761845239254937816398621547483716925527489163916352784,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,a9de4c8bc91bc385bacc6f3c6cff52b50c879a90ccb3c9ca73d91ff52f359235,1
hsp-c06313ef2f3967c78347,003010058008576900000000000690380000027605000000000000000409603700000001000000042,963214758218576934475938216691387425327645189854192367182459673746823591539761842,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6a5ea2243da5c302e10b75aaa5679011952a3bdf55e955a15c4634cf0770b68d,1
hsp-9e1181da3dc513ba972b,004010000009006500500700003200003040856000000000020068100039000008000354000000007,384215679719346582562798413291683745856974231437521968175439826928167354643852197,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6a48fc6bd06a8321a032c96510db1f6c722a11072f0d361074945a45a6091d19,1
hsp-84974535c5b1189419f0,004080000000000000093604070059700008307000024401200500000001000000526100000000009,714982356826375491593614872259743618367158924481269537632491785978526143145837269,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6b6a55fb2a680edd9d5ba2a993dbc62e13fd4a3a6808a488879f1a86099ed490,1
hsp-9f8510ec47fa2fedcd10,006010075000000040058340000007000090310000000509006104000020000000008006700400013,436812975271695348958347261647183592312954687589276134863721459194538726725469813,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,dc0a0bacacaff5a11cc3bf8f3a24e4d333ec72551e50e1e1de4dd6260d5d42cf,1
hsp-4d86677150a5b35decfe,007002000030009076250000014600008050000003842003100000000090080028000905000000000,167342598834519276259786314642978153971653842583124769316295487728461935495837621,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6e2ad9683abf22c11e650e29b36ecdb332c06ada3cf6087fdf39866c755150d7,1
hsp-a38007646fac256f4e6a,007009035000004090200010000500001300000000509006400180900000060008390000012006000,147269835685734291239518674574981326821673549396452187953127468468395712712846953,2,80,lockedCandidates.claiming,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,08672662ffdc8118bca5eb2d29751713e10c0cee7237af860bdb4d715b7d9650,1
hsp-8c8519c63e46fac97dca,007400006000610904240005000030100000060000008000520390500007000004000835000000009,197438256853612974246975183735189642962743518418526397589367421674291835321854769,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,68b39d1b7070d098538d035203d32b6d97c6e4ac9f90cecf25bc228baf8fb0a6,1
hsp-8b2b0d1c80d066206d25,008301045700050100004700000000000400000006000060500002007000001600900020019004670,928361745736452189154798263375829416892146357461573892247685931683917524519234678,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6f34f5408337f81564a0fdb2e29702fece951983712921d91a3ee930bef8aa89,1
hsp-3491cd04dfa8d61a9d18,008309004301000000000000920003400152902000300000007000000000000020010068400650030,268379514391524687754861923873496152942185376615237849136748295527913468489652731,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,861f6247888ef862a8f8c40c5edde886d0f59497381bc26542bf1674f5d45c66,1
hsp-dabab34dab97e537e8dd,010408063020001008000000004800307040590004030000090607008600700900000000000000010,719458263624731958385926174862317549597264831431895627158643792946172385273589416,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,81de1deec86b4900a78da1dcfbdc134209ff6150469a6ea6c0d547343e2a6957,1
hsp-246bec4709bf6a2bedc9,020000096000000130700090840000004008036050000008137004000503710800000000001000000,123478596984625137765391842217964358436852971598137264642583719859716423371249685,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,4401e5ca805829734e98e39ffcf5c70f040d6bd52e414adc98fce246c3ac24c4,1
hsp-5a3ed093ec6da2c3cdf6,024000078000000300530000000090400053480502900000000000001000820000065000003080097,124359678769824315538176249296418753487532961315697482951743826872965134643281597,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,54d5d33e87d6f3062c9fb50cdbcbfa5b946f0f0581f618b6dbc3fd08524c6362,1
hsp-777caca67d94847ffdac,039840200005107000000200079000034001000000000810620050403000000001060000000000027,739846215625197438148253679592734861367581942814629753453972186271368594986415327,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,e5890383ee0f0cc60950d744e1fb634ca5491644619a59fcea92b8e69101d624,1
hsp-e50f52aa3c5c6b893875,040060000080025100593001000000090410000800076900100000001004280300000000000000740,142769835786325194593481627237596418415832976968147352651974283374218569829653741,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,3c6a29bda74524a5fad04d0689c56b8a39c5f15ae7dc2840beab18cdb699a3bf,1
hsp-b6d4dfe93f78b1c0a480,050020041028000000000506000060002000900700000700000029005008030070903200000000518,356829741428371695197546382564192873982734156713685429645218937871953264239467518,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,633d8f232eee85d473888ab1dee8d3bdac1626b391c2c2089ed2b1406dc44263,1
hsp-10f311eca7de5551fd3d,051000000000900000800000405063007050000015300005000020012000960600070004000003780,951742638346958271827631495163427859279815346485396127712584963638279514594163782,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,ffd91d558df94046757f8001933e065933d9d2bc881d06712565c9377b1c99fd,1
hsp-aa81c9f3d2fa5ad3c555,052000007000000001070301528000063400046000000020009000000000003000098006295000080,152986347834752691679341528587263419946815732321479865768124953413598276295637184,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,9c0b096b3e3a697bb8c2c216ef09d050da38da30c4e7c5754d67733daf350de1,1
hsp-eda7daf5af491b9d3c26,053001700000063040002500008100000000500109070328600000800000000000090001000304090,453821769781963542962547138179432685546189273328675914894216357635798421217354896,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,7f95198a352041dcc1865d5dd8cdb72a2f5ff7efd1020f4c985d30e65c05682d,1
hsp-6284fa6b32af034d2c00,070000080800060591000083000901200000000000000406300058342007910000600007000000000,279415683834762591165983472951278364783546129426391758342857916518639247697124835,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,d42735f4f3fa86b562a9e5342415cfea59317017682f635f662a81bce5441905,1
hsp-cb5d764129b3d0c1111f,070030000000007402409800073000000100008302000002080000780600001003004000600010004,276439815831567492459821673367945128148372569592186347784693251913254786625718934,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,6160763980ca6279b612322250d0e9e3f801b301e4e88b23dc24d92d717d9d29,1
hsp-0986fa0319cef32b2dff,072806090000009060506007300040000005000000006020010740380000001004000000050000430,172836594438529167596147382643972815715483926829615743387294651964351278251768439,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,27e5d16e0bb6f897ad1c883a64aa9f991ce3a16b3d84695426941e1a7b944ec7,1
hsp-764bc2bb0c61c0f193fe,080009063760000840000000000000003700500001089407000000003008100018905604000000000,184759263769312845352684917891543726536271489427896531973468152218935674645127398,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,5a089225052bcbcd8778d8cd0fc6aebb6d43b8d5899081f3fc0729d015d8ae9d,1
hsp-8bbc9a18978462cef65b,080200000000000703901704000000001035000380000050407060005000001104002950000000002,783259614542168793961734528427691835619385247358427169275946381134872956896513472,2,80,lockedCandidates.pointing,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,9c290472ef9e53624c9da41b88151af36fd3a616508bac6e4702dde1a9ab6cfa,1
hsp-f2b97abc3797cd49e307,082900005709050302030000018000010000020480000000000040004000000000006590093004700,182963475749158362536247918468319257927485136315672849854791623271836594693524781,2,80,hiddenPair,hodoku2-2.4.3+hsp-1.2,hodoku2-2.4.3-build-116,4,aa062b99ad8992a42060e06f2c8e0d607eae5f02214ae0790180dd5d2ee36a1d,1
